Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1613","IOMTU133_1602",,"P52112","Pseudomonas aeruginosa","glpM","Inner membrane protein YdgC","the 4 tms glpm (glpm) family.","9.B.72.1.1",,,"10984043;7642508",100,97,100,"1e-54"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.162","IOMTU133_0154",,"VFG002072","Pseudomonas aeruginosa PAO1","impE","T6SS associated component TagJ (ImpE)",,"Effector delivery system",,,,92,100,99,"1e-145"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1657","IOMTU133_1646",,"VFG000128","Pseudomonas aeruginosa PAO1","algX","Alginate O-acetyltransferase AlgX, periplasmic",,"Biofilm",,,,100,100,99,"1e-280"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.230","IOMTU133_0224",,"15595349","Pseudomonas aeruginosa PAO1 ",,"Ferrichrome-iron receptor @ Iron siderophore receptor protein",,,,,"14641575",100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6475","IOMTU133_6438",,"Q9HT68","Pseudomonas aeruginosa strain ATCC 15692",,"Methionine ABC transporter substrate-binding protein",,"3.A.1.24.5",,,,100,100,98,"1e-142"
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1520","IOMTU133_1507",,"BAC0241","Pseudomonas aeruginosa strain ATCC 15692",,"Multidrug efflux system, membrane fusion component => MexJ of MexJK-OprM/OpmH system",,,,,,100,100,99,"1e-204"
"RGI: protein overexpression model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1475","IOMTU133_1462",,"1670",,,"Transcriptional regulator, AcrR family","nalC","antibiotic efflux","macrolide; fluoroquinolone; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline; peptide; aminocoumarin; diaminopyrimidine; sulfonamide; phenicol; penem","erythromycin;ciprofloxacin;tetracycline;ceftazidime;ceftriaxone;meropenem;novobiocin;azithromycin;trimethoprim;sulfamethoxazole;chloramphenicol;aztreonam;colistin A;colistin B;ampicillin;panipenem;trimethoprim-sulfamethoxazole",,99,99,98,"6.06675e-154"
"BLAT","Virulence Factor","PATRIC_VF","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5819","IOMTU133_5780",,"S4595","Shigella flexneri 2a str. 2457T","hfq","RNA-binding protein Hfq",,"Regulation of gene expression",,,"19476612",66,82,92,"2e-28"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3177","IOMTU133_3158",,"O30494","Pseudomonas fluorescens",,"Various polyols ABC transporter, ATP-binding protein",,"3.A.1.1.49",,,,80,79,80,"1e-131"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3605","IOMTU133_3580",,"VFG050298","Pseudomonas aeruginosa PAO1","fap","Bacteriocin resistance protein; peptidase C39 @ Fap protein with C39 domain",,"Adherence",,,,100,100,99,"1e-126"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4159","IOMTU133_4132",,"VFG001256","Pseudomonas aeruginosa PAO1","fliM","Flagellar motor switch protein FliM",,"Adherence;Motility",,,,100,100,100,"1e-183"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2159","IOMTU133_2154",,"3804",,,"Putative two-component sensor","cprS","antibiotic target alteration;antibiotic efflux","peptide","polymyxin B;colistin A;colistin B",,100,100,99,"0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1540","IOMTU133_1527",,"XP_005262925.1","Homo sapiens","map","Methionine aminopeptidase (EC 3.4.11.18)",,"",,,"",75,97,51,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3156","IOMTU133_3137",,"VFG041032","Pseudomonas aeruginosa PAO1","impA","T6SS component TssA (ImpA)",,"Effector delivery system",,,,100,100,98,"1e-210"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3862","IOMTU133_3839",,"VFG000215","Pseudomonas aeruginosa PAO1","yscG","Type III secretion spans bacterial envelope protein (YscG)",,"Secretion system;Type III secretion system",,,,100,100,100,"5e-62"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3870","IOMTU133_3846",,"VFG000208","Pseudomonas aeruginosa PAO1",,"Type III secretion thermoregulatory protein (LcrF,VirF,transcription regulation of virulence plasmid)",,"Effector delivery system",,,,100,100,100,"1e-161"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3001","IOMTU133_2985",,"B7V849","Pseudomonas aeruginosa (strain LESB58)",,"Outer membrane low permeability porin, OprD family => OccD4/OpdT tyrosine","the outer membrane porin (opr) family.","1.B.25.1.32",,,,100,100,99,"1e-269"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3884","IOMTU133_3860",,"VFG000194","Pseudomonas aeruginosa PAO1","tyeA","Type III secretion outermembrane negative regulator of secretion (TyeA)",,"Effector delivery system",,,,100,100,100,"7e-46"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3630","IOMTU133_3604",,"15597123","Pseudomonas aeruginosa PAO1",,"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)",,,,,"14641575",100,100,99,"0.0"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5552","IOMTU133_5510",,"15599886","Pseudomonas aeruginosa","yedY","Protein-methionine-sulfoxide reductase catalytic subunit MsrP",,,,,"14641575",100,100,99,"1e-199"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4563","IOMTU133_4529",,"P21629","Pseudomonas aeruginosa strain ATCC 15692","livG","Branched-chain amino acid ABC transporter, ATP-binding protein LivG (TC 3.A.1.4.1)",,"3.A.1.4.8",,,,100,100,100,"1e-143"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4138","IOMTU133_4111",,"VFG043016","Pseudomonas aeruginosa PAO1","cheW","Positive regulator of CheA protein activity (CheW)",,"Motility",,,,100,100,100,"1e-84"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4564","IOMTU133_4530",,"P21630","Pseudomonas aeruginosa strain ATCC 15692","livF","Branched-chain amino acid ABC transporter, ATP-binding protein LivF (TC 3.A.1.4.1)",,"3.A.1.4.8",,,,100,100,99,"1e-126"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5839","IOMTU133_5800",,"BAA37152.1","Pseudomonas aeruginosa",,"DNA topoisomerase IV subunit A (EC 5.99.1.3)",,"antibiotic resistant gene variant or mutant;fluoroquinolone resistance gene;gene involved in self resistance to antibiotic",,,,100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4275","IOMTU133_4244",,"Q9I405","Pseudomonas aeruginosa strain ATCC 15692","gltL","Glutamate/aspartate ABC transporter, ATP-binding protein GltL (TC 3.A.1.3.4)",,"3.A.1.3.22",,,,100,100,100,"1e-137"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3445","IOMTU133_3421",,"Q9I202","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccK3/OpdO pyroglutamate, cefotaxime uptake","the outer membrane porin (opr) family.","1.B.25.1.7",,,"10984043",100,100,99,"1e-237"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.695","IOMTU133_0678",,"Q59647","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","norB","Nitric-oxide reductase subunit B (EC 1.7.99.7)","the proton-translocating cytochrome oxidase (cox) superfamily.","3.D.4.10.3",,,"10984043;7711073",100,100,99,"1e-276"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.167","IOMTU133_0159",,"VFG002077","Pseudomonas aeruginosa PAO1","vgrG","VgrG protein",,"Secretion system;Type VI secretion system",,,,100,99,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3889","IOMTU133_3865",,"VFG000189","Pseudomonas aeruginosa PAO1","yscQ","Type III secretion inner membrane protein (YscQ,homologous to flagellar export components)",,"Secretion system;Type III secretion system",,,,100,100,98,"1e-175"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2977","IOMTU133_2960",,"Q9I0V6","Pseudomonas aeruginosa","czcA","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)",,"2.A.6.2.39",,,,100,100,100,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3001","IOMTU133_2985",,,,,"Outer membrane low permeability porin, OprD family => OccD4/OpdT tyrosine",,"protein modulating permeability to antibiotic","multiple antibiotic resistance",,"21751344",,,,
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4550","IOMTU133_4516",,"VFG001242","Pseudomonas aeruginosa PAO1","flgI","Flagellar P-ring protein FlgI",,"Adherence;Motility",,,,100,100,100,"1e-206"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2141","IOMTU133_2133",,"VFG000174","Pseudomonas aeruginosa PAO1","xcpZ","General secretion pathway protein M",,"Secretion system;Type II secretion system",,,,100,100,100,"3e-93"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4982","IOMTU133_4939",,,,,"Chloramphenicol O-acetyltransferase (EC 2.3.1.28) => CatB family",,"antibiotic inactivation enzyme","phenicol antibiotics","azidamfenicol;chloramphenicol;thiamphenicol","2013403",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.863","IOMTU133_0851",,,,,"Translation elongation factor Tu",,"antibiotic target in susceptible species","elfamycins","kirromycin;enacyloxin iia;pulvomycin","364475;9678602",,,,
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4982","IOMTU133_4939",,"P26841","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Chloramphenicol O-acetyltransferase (EC 2.3.1.28) => CatB family","Chloramphenicol;Chlorhexidine;Desulfo-Coenzyme A","Drug enzyme;Drug target",,,,100,100,98,"1e-126"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3012","IOMTU133_2996",,"Q9I0Y8","Pseudomonas aeruginosa","mexF","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexF of MexEF-OprN system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.16",,,"10984043",100,100,100,"0.0"
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.589","IOMTU133_0573",,"BAC0243","Pseudomonas aeruginosa strain ATCC 15692","mexR","Multidrug resistance operon repressor MexR, MarR family",,,,,,100,100,99,"3e-79"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3686","IOMTU133_3659",,"Q9I2M0","Pseudomonas aeruginosa",,"Type I secretion system, membrane fusion protein LapC",,"3.A.1.109.4",,,,100,100,99,"1e-221"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.561","IOMTU133_0545",,"Q51532","Pseudomonas aeruginosa.","pilT","Type IV pilus assembly ATPase component PilU",,"3.A.15.2.1",,,,100,100,99,"1e-218"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5280","IOMTU133_5241",,"VFG000114","Pseudomonas aeruginosa PAO1",,"Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)",,"Adherence",,,,100,100,98,"1e-169"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.122","IOMTU133_0115",,"1830",,"strA","Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I","APH(3'')-Ib","antibiotic inactivation","aminoglycoside","streptomycin",,100,100,99,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3119","IOMTU133_3099",,"VFG016005","Pseudomonas aeruginosa PAO1","pvdO","PvdO, pyoverdine responsive serine/threonine kinase (predicted by OlgaV)",,"Nutritional/Metabolic factor",,,,100,100,98,"1e-171"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4475","IOMTU133_4439",,"VFG000115","Pseudomonas aeruginosa PAO1",,"hypothetical protein",,"Exotoxin",,,,100,100,99,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1652","IOMTU133_1641",,"VFG000132","Pseudomonas aeruginosa PAO1","algF","Alginate O-acetyltransferase AlgF, periplasmic",,"Biofilm",,,,100,100,100,"1e-122"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5829","IOMTU133_5790",,"VFG014694","Pseudomonas aeruginosa PAO1","motA","Flagellar motor rotation protein MotA",,"Motility",,,,100,100,98,"1e-155"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.922","IOMTU133_0909",,"NP_252896.1","Pseudomonas aeruginosa PAO1",,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexI of MexHI-OpmD system",,"efflux pump conferring antibiotic resistance",,"acriflavin;norfloxacin",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5280","IOMTU133_5241",,"VFG000114","Pseudomonas aeruginosa PAO1",,"Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)",,"Adherence;Twitching motility",,,,100,100,98,"1e-169"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4722","IOMTU133_4684",,"V6AJ90","Pseudomonas aeruginosa MH27",,"Predicted hydrolase of alkaline phosphatase superfamily","the enterobacterial cardiolipin transporter (clt) family.","2.A.127.1.3",,,,100,100,99,"0.0"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.236","IOMTU133_0230",,"2192",,,"Multidrug efflux system, membrane fusion component => TriA of TriABC-OpmH system","TriA","antibiotic efflux","disinfecting agents and antiseptics","triclosan",,100,98,98,"0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1646","IOMTU133_1635",,,,,"Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) @ Polymyxin resistance protein PmrK",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","11535604;16226890",,,,
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.165","IOMTU133_0157",,"VFG002075","Pseudomonas aeruginosa PAO1","impH","T6SS component TssG (ImpH/VasB)",,"Secretion system;Type VI secretion system",,,,100,100,100,"1e-211"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5378","IOMTU133_5327",,"NP_001743.1","Homo sapiens",,"Catalase KatE (EC 1.11.1.6)",,"",,,"",88,99,50,"9e-165"
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.590","IOMTU133_0574",,"BAC0234","Pseudomonas aeruginosa strain ATCC 15692","cmeA","Multidrug efflux system, membrane fusion component => MexA of MexAB-OprM",,,,,,100,100,100,"1e-213"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.504","IOMTU133_0488",,"NP_001062.1","Homo sapiens",,"Thymidylate synthase (EC 2.1.1.45)",,"",,,"",90,99,51,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4191","IOMTU133_4164",,"Q9I3T2","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Uncharacterized MFS-type transporter","the major facilitator superfamily (mfs).","2.A.1.51.4",,,,100,100,99,"1e-225"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3658","IOMTU133_3632",,"VFG015515","Pseudomonas aeruginosa PAO1",,"2-Amino-2-deoxy-isochorismate synthase (EC 2.6.1.86) PhzE",,,,,,100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4153","IOMTU133_4126",,"VFG001262","Pseudomonas aeruginosa PAO1","flhB","Flagellar biosynthesis protein FlhB",,"Adherence;Motility",,,,100,100,100,"1e-212"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1074","IOMTU133_1063",,"Q9HWW1","Pseudomonas aeruginosa",,"Outer membrane protein W precursor",,"1.B.39.1.3",,,,100,100,100,"1e-135"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4564","IOMTU133_4530",,"P21630","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","livF","Branched-chain amino acid ABC transporter, ATP-binding protein LivF (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.8",,,,100,100,99,"1e-126"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2178","IOMTU133_2172",,"Q02PM3","Pseudomonas aeruginosa (strain UCBPP-PA14)","pelG","Pellicle/biofilm biosynthesis inner membrane protein PelG, MATE family transporter","the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.","2.A.66.6.1",,,"17038190",100,100,99,"1e-258"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6421","IOMTU133_6384",,"Q51366","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","gmd","GDP-mannose 4,6-dehydratase (EC 4.2.1.47)","Guanosine-5'-Diphosphate","Drug target",,,,100,100,100,"1e-187"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2121","IOMTU133_2113",,"VFG001230","Pseudomonas aeruginosa PAO1",,"Probable type IV pilus assembly FimV-related transmembrane protein",,"Adherence;Twitching motility",,,,100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.910","IOMTU133_0897",,"Q9HWG8","Pseudomonas aeruginosa","fptX","Inner-membrane permease FptX, ferripyochelin @ Inner-membrane permease for ferric siderophore","the major facilitator superfamily (mfs).","2.A.1.57.1",,,"10984043",100,100,99,"1e-236"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4561","IOMTU133_4527",,"P21627","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","livH","Branched-chain amino acid ABC transporter, permease protein LivH (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.8",,,,100,100,100,"1e-169"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2052","IOMTU133_2042",,"Q51485","Pseudomonas aeruginosa.","oprB","Carbohydrate-selective porin OprB",,"1.B.19.1.1",,,,100,100,100,"1e-281"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1659","IOMTU133_1648",,"VFG000126","Pseudomonas aeruginosa PAO1","algE","Alginate export system Algk/AlgE, outer membrane porin AlgE",,"Antiphagocytosis;Serum resistance",,,,100,100,100,"1e-299"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4549","IOMTU133_4515",,"VFG001243","Pseudomonas aeruginosa PAO1","flgJ","Flagellar protein FlgJ [peptidoglycan hydrolase]",,"Motility",,,,100,100,99,"1e-228"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.907","IOMTU133_0894",,"P42512","Pseudomonas aeruginosa",,"Outer membrane receptor for ferric-pyochelin FptA @ Outer membrane receptor for ferric siderophore","the outer membrane receptor (omr) family.","1.B.14.1.8",,,"10984043;8288523",100,100,100,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2740","IOMTU133_2726",,"Q9I0E2","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccD7/OpdB proline","the outer membrane porin (opr) family.","1.B.25.1.11",,,"10984043",100,100,98,"1e-256"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3881","IOMTU133_3857",,"VFG000197","Pseudomonas aeruginosa PAO1","yscY","Chaperone protein YscY (Yop proteins translocation protein Y)",,"Effector delivery system",,,,100,100,100,"7e-56"
"BLAT","Antibiotic Resistance","NDARO","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.394","IOMTU133_0380",,"WP_000679427.1","Bacteria","qacE","Small multidrug resistance (SMR) efflux transporter => QacE delta 1, quaternary ammonium compounds","MULTISPECIES: quaternary ammonium compound efflux SMR transporter QacE delta 1",,,,,100,99,100,"6e-60"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5415","IOMTU133_5366",,"15599760","Pseudomonas aeruginosa","creA","Conserved uncharacterized protein CreA",,,,,"14641575",100,100,100,"4e-83"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.859","IOMTU133_0847",,,,"rpoC","DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)",,"antibiotic target in susceptible species","myxopyronins corallopyronins,peptide antibiotics","daptomycin","16723576",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4757","IOMTU133_4724",,"O50182","Pseudomonas aeruginosa.","aotQ","Arginine/ornithine ABC transporter, permease protein AotQ",,"3.A.1.3.11",,,,100,100,99,"1e-127"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.898","IOMTU133_0885",,"VFG000170","Pseudomonas aeruginosa PAO1","pchB","Isochorismate pyruvate-lyase (EC 4.2.99.21) [pyochelin] siderophore @ Isochorismate pyruvate-lyase (EC 4.2.99.21) of siderophore biosynthesis",,"Iron uptake;Siderophore",,,,100,100,100,"1e-52"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4807","IOMTU133_4774",,"116048767","Pseudomonas aeruginosa UCBPP-PA14 ",,"Phospholipase C (EC 3.1.4.3) => hemolytic PlcH",,,,,"7604262",100,100,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3863","IOMTU133_3840",,"VFG000214","Pseudomonas aeruginosa PAO1","yscF","Type III secretion cytoplasmic protein (YscF)",,"Secretion system;Type III secretion system",,,,100,100,100,"1e-41"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.238","IOMTU133_0232",,"15595356","Pseudomonas aeruginosa PAO1",,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => TriC of TriABC-OpmH system",,,,,"12023080",100,100,99,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1658","IOMTU133_1647",,"VFG000127","Pseudomonas aeruginosa PAO1",,"Poly (beta-D-mannuronate) C5 epimerase AlgG (EC 5.1.3.-)",,"Biofilm",,,,100,100,99,"0.0"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1033","IOMTU133_1023",,"ACQ82815.1","Pseudomonas aeruginosa","ampC","Class C beta-lactamase (EC 3.5.2.6) => PDC family",,"antibiotic inactivation enzyme;beta-lactam resistance gene",,,,100,100,99,"1e-232"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.233","IOMTU133_0227",,"P00436","Pseudomonas putida",,"Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)","'2-(3,4-Dihydroxyphenyl)Acetic Acid'","Drug target",,,,98,98,83,"8e-96"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6474","IOMTU133_6437",,"Q9HT69","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Methionine ABC transporter permease protein","the atp-binding cassette (abc) superfamily.","3.A.1.24.5",,,,100,100,100,"1e-121"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6528","IOMTU133_6493",,"NP_001001937.1","Homo sapiens",,"ATP synthase alpha chain (EC 3.6.3.14)",,"",,,"",91,99,56,"0"
