Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"287.32666","Pseudomonas aeruginosa 20200317_MGL_54",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_54",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,178,6962303,65.887764,20,114974,61,3,,6742,99.9,99.3,2.7,99.5,,"CSF",,"2020-07-02",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:27.847Z","2023-10-30T16:00:27.847Z"
"287.32667","Pseudomonas aeruginosa 20200317_MGL_53",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_53",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,218,6982585,65.873314,26,89077,58,3,,6791,99.9,98.8,3.1,99.7,,"Pus",,"2020-02-18",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:30.623Z","2023-10-30T16:00:30.623Z"
"287.32668","Pseudomonas aeruginosa 20200317_MGL_47",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_47",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,190,6982877,65.88508,21,100262,59,3,,6765,99.9,99.2,2.7,99.7,,"Urine",,"2020-12-03",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:33.642Z","2023-10-30T16:00:33.642Z"
"287.32669","Pseudomonas aeruginosa 20200317_MGL_49",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_49",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,267,7406719,65.48954,31,73868,58,3,,7331,99.9,97.9,3.3,99.4,,"Urine",,"2020-04-03",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:41.085Z","2023-10-30T16:00:41.085Z"
"287.32670","Pseudomonas aeruginosa 20200317_MGL_50",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_50",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,196,6986638,65.874245,23,95104,61,3,,6773,99.8,99.2,2.8,99.5,,"Blood",,"2020-08-02",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:37.512Z","2023-10-30T16:00:37.512Z"
"287.32671","Pseudomonas aeruginosa MGL_1610",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_1610",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,123,6840818,65.88754,9,293844,59,3,,6519,99.9,99,2,99.1,,"Urine",,"2021-02-10",2021,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:49.123Z","2023-10-30T16:00:49.123Z"
"287.32672","Pseudomonas aeruginosa 20200317_MGL_46",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_46",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,195,6825656,66.067055,21,88604,58,3,,6570,99.6,98.4,2.7,99.1,,"Pus",,"2020-06-03",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:01:18.470Z","2023-10-30T16:01:18.470Z"
"287.32673","Pseudomonas aeruginosa MGL_1590",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_1590",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,125,6840476,65.88821,8,257532,59,3,,6517,99.9,99.1,1.9,99.1,,"Urine",,"2021-01-19",2021,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:00:54.758Z","2023-10-30T16:00:54.758Z"
"287.32674","Pseudomonas aeruginosa 20200317_MGL_51",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_51",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,169,7006670,65.85642,16,133988,61,3,,6784,99.9,99.3,2.7,99.7,,"Urine",,"2020-12-02",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:01:24.467Z","2023-10-30T16:01:24.467Z"
"287.32675","Pseudomonas aeruginosa 20200317_MGL_52",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","20200317_MGL_52",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,249,6815216,65.96799,15,155586,57,3,,6623,98.5,97.1,2.1,97.8,,"Urine",,"2020-08-02",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T16:02:08.766Z","2023-10-30T16:02:08.766Z"
"287.32676","Pseudomonas aeruginosa MGL_146",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_146",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,175,7429541,65.48332,12,200447,58,3,,7316,99.9,98.2,3,99.5,,"Urine",,"2020-07-13",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:19.059Z","2023-10-30T17:00:19.059Z"
"287.32677","Pseudomonas aeruginosa MGL_147",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_147",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,135,6974476,65.92369,9,214011,63,3,,6723,99.6,98.5,2.6,99.3,,"Pus",,"2020-07-04",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:16.256Z","2023-10-30T17:00:16.256Z"
"287.32678","Pseudomonas aeruginosa MGL_142",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_142",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,196,7349952,65.45099,15,180311,58,3,,7263,99.9,97.9,3.4,98.4,,"Urine from DJ Stent",,"2020-07-10",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:22.266Z","2023-10-30T17:00:22.266Z"
"287.32679","Pseudomonas aeruginosa MGL_148",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_148",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,124,6839627,65.8889,8,309754,59,3,,6516,99.9,99.2,1.9,99.1,,"Urine",,"2020-07-21",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:25.582Z","2023-10-30T17:00:25.582Z"
"287.32680","Pseudomonas aeruginosa MGL_143",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_143",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,174,6977461,65.87852,18,114673,64,5,,6786,99.6,97.8,3.6,99.3,,"Tissue",,"2020-07-20",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:28.505Z","2023-10-30T17:00:28.505Z"
"287.32681","Pseudomonas aeruginosa MGL_141",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_141",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,181,7429308,65.48166,13,186878,58,3,,7309,99.9,98.2,3,99.5,,"Urine from DJ Stent",,"2020-06-04",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:44.106Z","2023-10-30T17:00:44.106Z"
"287.32682","Pseudomonas aeruginosa MGL_140",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_140",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,168,7374504,65.51437,12,200447,58,3,,7233,99.9,98.2,3,99.5,,"Urine from DJ Stent",,"2020-06-04",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:48.018Z","2023-10-30T17:00:48.018Z"
"287.32683","Pseudomonas aeruginosa MGL_144",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_144",,,,"MLST.paeruginosa.664",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,130,7014996,65.849976,10,229994,61,3,,6781,99.9,99.2,2.7,99.7,,"Pus",,"2020-07-06",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:00:51.127Z","2023-10-30T17:00:51.127Z"
"287.32684","Pseudomonas aeruginosa MGL_139",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_139",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good",,,,,,,,,,,,,,,,425,12463050,66.624565,35,81627,112,7,,12232,98,55.8,49.3,100,,"E.T Tube aspirate",,"2020-06-09",2020,,"India",,,,"Asia","Chattisgarh (Jan Swasthya Sahyog)",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-10-30T17:01:21.455Z","2023-10-30T17:01:21.455Z"
"287.33755","Pseudomonas aeruginosa DDRC3",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","Complete","DDRC3",,,,"MLST.paeruginosa.823",,,,,,,,,,,,,,,,"Good","2024-01-02T00:00:00Z","38014273",,"PRJNA1031220","SAMN37931714","GCA_035198885.1",,"CP137563",,,"Oxford Nanopore PromethION","100x","Flye v. v2.9.1",,,1,7053364,65.9752,1,7053364,63,12,,6898,99.3,97.9,3,98.6,,"skin",,"2022-01-01",2022,,"India",,,,"Asia","India: Amrita Hospital, Faridabad, Haryana",,"Homo sapiens","Human",,,"Skin Infection","Human",,,,"collected_by:Amrita University Microbial Active Genetics Lab",,"2024-01-31T21:01:05.166Z","2024-01-31T21:01:05.166Z"
"287.34234","Pseudomonas aeruginosa MGL_159_B10",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_159_B10",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745703","GCA_036529375.1",,"JARCVL000000000",,,"Illumina MiSeq","20x","SPAdes v. 3.13.1",,,150,6831203,65.89323,11,215389,59,3,,6595,99.9,98.8,2.2,99.1,,"urine",,"2021-01-19",2021,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Male","11 years",,"Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:16:44.054Z","2024-02-24T02:16:44.054Z"
"287.34235","Pseudomonas aeruginosa MGL_146_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_146_B9",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745694","GCA_036529515.1",,"JARCVU000000000",,,"Illumina MiSeq","18x","SPAdes v. 3.13.1",,,191,7403512,65.49185,18,116639,59,3,,7378,99.9,97.9,3.5,99.4,,"urine",,"2020-07-13",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Male","34 years","Renal calculus, pyelonephritis","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:17:52.839Z","2024-02-24T02:17:52.839Z"
"287.34236","Pseudomonas aeruginosa MGL_147_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_147_B9",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745695","GCA_036529495.1",,"JARCVT000000000",,,"Illumina MiSeq","18x","SPAdes v. 3.13.1",,,127,6947567,65.985374,11,210856,64,3,,6764,99.6,98.4,2.6,99.3,,"Pus",,"2020-07-04",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Female","45 years","renal calculus, pyelonephrosis, left ureteric stricture","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:18:08.801Z","2024-02-24T02:18:08.801Z"
"287.34237","Pseudomonas aeruginosa MGL_148_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_148_B9",,,,"MLST.paeruginosa.357",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745696","GCA_036529475.1",,"JARCVS000000000",,,"Illumina MiSeq","18x","SPAdes v. 3.13.1",,,146,6830245,65.89633,9,209270,59,3,,6586,99.9,99.1,2.2,99.1,,"urine",,"2020-07-21",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Male","22 years","pyelolithotomy left upper ureteric calculus, HBsAg +","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:23:38.320Z","2024-02-24T02:23:38.320Z"
"287.34238","Pseudomonas aeruginosa MGL_144_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_144_B9",,,,"MLST.Pseudomonas_aeruginosa.664",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745693","GCA_036529535.1",,"JARCVV000000000",,,"Illumina MiSeq","22x","SPAdes v. 3.13.1",,,161,6754134,65.878944,15,132681,62,3,,6634,98,96.7,2.7,96.4,,"Pus",,"2020-07-06",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Female","11 years","rt. Leg osteomyelitis with necrotising fascitis","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:17:24.205Z","2024-02-24T02:17:24.205Z"
"287.34239","Pseudomonas aeruginosa MGL_143_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_143_B9",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745692","GCA_036529555.1",,"JARCVW000000000",,,"Illumina MiSeq","21x","SPAdes v. 3.13.1",,,209,6921300,65.96621,28,80931,64,3,,6819,99.6,97.2,3.9,99.3,,"Tissue",,"2020-07-20",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Female","62 years","squamous cell carcinom, right thigh","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:17:10.283Z","2024-02-24T02:17:10.283Z"
"287.34240","Pseudomonas aeruginosa MGL_142_B9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","MGL_142_B9",,,,"MLST.paeruginosa.1047",,,,,,,,,,,,,,,,"Good","2024-02-09T00:00:00Z",,,"PRJNA924087","SAMN32745691","GCA_036529595.1",,"JARCVX000000000",,,"Illumina MiSeq","18x","SPAdes v. 3.13.1",,,233,7392434,65.47371,25,95863,55,3,,7415,99.8,97.3,3.8,99.4,,"Urine from DJ Stent",,"2020-07-10",2020,,"India",,,,"Asia","India: Chattisgarh, Jan Swasthya Sahyog",,"Homo sapiens","Human","Male","34 years","Renal calculus, pyelonephritis","Human",,,,"collected_by:THSTI-Molecular Genetics Laboratory",,"2024-02-24T02:17:44.151Z","2024-02-24T02:17:44.151Z"
